accuracy,failures,budget
0.8606166352963651,7,50
0.8656436352503234,5,50
0.8227810410231085,6,50
0.8873408817893284,5,50
0.9422755645008704,3,50
0.980237393135838,1,50
0.8734998731336572,5,50
0.8915119040799918,5,50
0.8543490972767633,5,50
0.7820747439035193,10,50
0.9042093726618058,5,50
0.9076570250244068,4,50
0.942358074326824,3,50
0.8865982954897897,4,50
0.8876362303402892,5,50
0.9379618120806464,3,50
0.903980866341155,5,50
0.335422309948306,6,50
0.9386081531036664,3,50
0.9185133778211588,4,50
0.9207262779962272,4,50
0.8766910679626749,5,50
0.8193984323292839,9,50
1.0,0,50
0.9158775529483616,4,50
0.9553494681733614,2,50
0.9138354660514674,4,50
0.941881863028174,3,50
0.9164115036674816,4,50
0.946753942134656,2,50
0.9479516418951808,5,100
0.9137532774851796,8,100
0.9577987757679424,4,100
0.8185209404494057,12,100
0.8674951811811,8,100
0.9617549443596934,4,100
0.9504356055914772,5,100
0.9076481443886136,9,100
0.9017575230181764,9,100
0.8712527983927065,10,100
0.8962001827360703,9,100
0.9197027635505722,8,100
0.8939833898650209,9,100
0.8639352470298867,13,100
0.8346196056069554,15,100
0.9126512657237832,9,100
0.8907406405903423,10,100
0.8493574006682749,12,100
0.8979808746130036,10,100
0.935710155651007,6,100
0.917842431904597,8,100
0.8767790914432402,10,100
0.90835443758009,9,100
0.8215984397476892,13,100
0.9677340272108588,2,100
0.9286592718690722,7,100
0.92148071354359,7,100
0.8988803879430424,10,100
0.9496359991570048,5,100
0.8381300127235973,12,100
0.9372818226851508,12,200
0.9509897050577522,10,200
0.8945877761755847,19,200
0.8941679490871686,20,200
0.882901210767809,18,200
0.9042359924686622,19,200
0.8516351750420026,19,200
0.8678824770292007,23,200
0.917570979021918,13,200
0.8630549540057357,20,200
0.9027897787719156,20,200
0.863366717633467,21,200
0.8256263615411383,26,200
0.8562304357368605,15,200
0.8755213270257708,22,200
0.8585056012810623,24,200
0.9170012133498888,16,200
0.914520269602816,16,200
0.9017462021859444,19,200
0.8816054271523694,22,200
0.8588494849662589,27,200
0.9046023546887242,18,200
0.9084300874717974,18,200
0.9094536844629524,17,200
0.8653362865730975,21,200
0.832792708744146,26,200
0.8534300467040657,23,200
0.8899584580711519,21,200
0.952248737538134,9,200
0.9468956289462884,10,200
0.8849940057198282,42,400
0.8827543471336945,45,400
0.9200591431126098,32,400
0.8844505428376858,38,400
0.8789802746639718,45,400
0.8462884824552032,42,400
0.9073394325787252,32,400
0.8952819988200652,41,400
0.8583229403920631,45,400
0.911076276786371,33,400
0.8832297980911363,42,400
0.9092529935212038,36,400
0.8871067655217805,42,400
0.9080727283572264,35,400
0.8796029563310982,38,400
0.8592522870425365,51,400
0.891721568567415,38,400
0.8834242365316756,43,400
0.8708747890106797,45,400
0.880788005035014,44,400
0.9070818047145092,32,400
0.8889483508725768,37,400
0.8875471371280781,41,400
0.9071699662101624,33,400
0.8989118767513247,38,400
0.872704782536363,48,400
0.9004892979678123,37,400
0.9404944429631524,24,400
0.8984401604877782,38,400
0.9030162059930368,37,400
0.8968918016442451,76,800
0.8980233523204747,72,800
0.8974310024827653,73,800
0.8953729363903131,80,800
0.8823355045440543,82,800
0.873369837318723,90,800
0.9010643345691352,74,800
0.894494868727075,76,800
0.8868084284394709,80,800
0.9080290951005856,71,800
0.9002471111650274,71,800
0.9090865204757334,67,800
0.8883740030951673,81,800
0.8876077666863148,78,800
0.8827579650443487,75,800
0.8941129491614545,82,800
0.9033416702607292,66,800
0.9083885967881068,69,800
0.881118841071223,80,800
0.8562775357001895,87,800
0.8934122799324213,69,800
0.8662996597263974,83,800
0.8992914370787927,75,800
0.90232282514247,69,800
0.8826360475718678,84,800
0.9036398365508488,71,800
0.896488514274808,79,800
0.9189124788394096,57,800
0.9064810995079816,71,800
0.8587715891729935,80,800
