accuracy,failures
0.9076786072892904,17
0.927303758379757,12
0.8927218052901548,15
0.9325002366453924,13
0.9268293956235849,13
0.7290614267473875,17
0.8902918243418083,17
0.9008481312898976,16
0.9488048498940278,10
0.9264245321983988,14
0.9025941275179052,15
0.9374731420898148,12
0.939462579769818,12
0.9191778576643985,11
0.9211240537759482,15
0.9284408715493688,12
0.9333844002588221,12
0.9222182062615665,14
0.9199094031565975,14
0.8969206758809789,15
0.937141445714576,12
0.9155239603356715,16
0.9088824551155193,17
0.8960419474744017,19
0.9097619369250922,13
0.9122146658969371,17
0.90807442486891,17
0.9396467129018902,12
0.8987959469462871,19
0.9203600646458228,12
