accuracy,failures
0.9408275800728985,3
0.9365699944043552,3
0.8912314223224709,5
0.9178723627763642,4
0.8682664041467939,6
0.9399911181609522,3
0.9603634150614306,2
0.917405426067982,4
0.9612089636659352,2
0.915216733382064,4
0.8800800845999674,6
0.9208733875317963,4
0.8817181263557083,6
0.9000137478811372,3
0.959769740577214,2
0.8627504951199987,6
0.8975526672759554,5
0.9180191732410898,4
0.9547195502703472,2
0.9608108824253101,2
0.9597957368117012,2
0.9612879952904533,2
0.9576805969043045,2
0.8111183918199137,5
0.9600767738572489,2
0.9393106011124757,3
0.9201064380176951,4
0.9578044727978208,2
0.9340494387665503,3
0.9564941416629078,2
