accuracy,failures
0.5551570442896998,45
0.5599044227136099,43
0.5030682553476795,44
0.6114408482453205,40
0.5377740620219507,45
0.5063870087704394,48
0.622419314094578,39
0.5131888171780377,48
0.5529152436547723,37
0.5394027053370931,47
0.5580261446176393,38
0.5508676512840285,42
0.4204083726113905,49
0.4511402189509591,51
0.4891581687965506,51
0.4679404428891557,49
0.5086762966492968,49
0.38389760963338115,57
0.4103482327827941,56
0.44572041636140414,53
0.5375069664828479,44
0.4543510408954643,51
0.5642172052541757,44
0.4792278755999716,48
0.45146759664641056,52
0.4478920120734796,50
0.4748979324016357,49
0.4457300101942554,51
0.5173351955429316,47
0.584780710726143,42
