accuracy,failures
0.5093179617941019,188
0.5073421551043034,185
0.5315165018779804,181
0.33980448757867787,177
0.5382312096538644,174
0.49807365503056233,193
0.5358118466160805,179
0.49784368064305484,192
0.5060383236125741,194
0.5311879364178973,184
0.5525742499165807,171
0.5069734058123446,195
0.5342407092274524,175
0.496214279334951,195
0.5194643139779089,182
0.49428860977296407,187
0.5593726451257769,173
0.5195064326698113,190
0.4767207346683058,199
0.5277301935328911,180
0.5247890788935243,183
0.4907685373715788,185
0.46886240037107985,179
0.45368733245297865,193
0.5138687724196687,176
0.5251927852498799,183
0.5186289803007246,188
0.5205703259880947,180
0.514817455192742,183
0.469937917968295,197
