accuracy,failures
0.8606166352963651,7
0.8656436352503234,5
0.8227810410231085,6
0.8873408817893284,5
0.9422755645008705,3
0.980237393135838,1
0.8734998731336572,5
0.8915119040799918,5
0.8543490972767633,5
0.7820747439035193,10
0.9042093726618058,5
0.9076570250244068,4
0.9423580743268241,3
0.8865982954897897,4
0.8876362303402892,5
0.9379618120806463,3
0.903980866341155,5
0.335422309948306,6
0.9386081531036663,3
0.9185133778211587,4
0.9207262779962271,4
0.8766910679626749,5
0.8193984323292839,9
1.0,0
0.9158775529483617,4
0.9553494681733614,2
0.9138354660514674,4
0.941881863028174,3
0.9164115036674817,4
0.946753942134656,2
