accuracy,failures
0.5273777509864138,240
0.5092035255572276,259
0.49530059726180753,263
0.4995554081581066,260
0.5095815588625583,246
0.46911093539832327,272
0.46967531690943964,265
0.5118505147967027,254
0.4808580779695678,250
0.48959297010112557,262
0.5248055999361017,247
0.5059963993879242,252
0.5084695695958821,257
0.5066313906069941,255
0.46214129582849484,263
0.5087936795513575,255
0.49892601762696587,248
0.5317580807046296,238
0.49421773426376836,254
0.5254633971225606,247
0.49874693256925173,252
0.484071599758489,259
0.4928290898788684,257
0.5093079393438424,250
0.52369027004697,250
0.4886198515952337,260
0.512826554357026,252
0.49636578522041974,259
0.5315002102237784,244
0.4746695315254972,264
