accuracy,failures
0.865328717787337,11
0.8746411131080452,10
0.8287472609957718,16
0.8041513955128741,18
0.8646224176807369,13
0.8452084460663547,13
0.8677428351286379,12
0.9137086759530962,8
0.876498283771118,9
0.9400500257478266,6
0.9176541178762789,8
0.9544231077410201,4
0.9186659802985927,6
0.890214039130604,10
0.8625787001611116,12
0.938473199308043,5
0.8506946663359091,13
0.9027617683345024,10
0.8525570361155568,11
0.9394876632931846,5
0.9030477176354287,10
0.8336505894531832,12
0.9413350331877961,5
0.9165216125259155,7
0.8638159412049136,11
0.8997213891485836,9
0.9227101683157894,8
0.8851924257442177,10
0.9220429064462308,6
0.9022359401144714,8
