accuracy,failures
0.9070132004553592,18
0.8983002249265586,17
0.8776887595239252,18
0.8784746517789626,19
0.9254358020126532,15
0.880065377480367,18
0.9166800323348796,16
0.8839511091161927,16
0.8644788945952478,23
0.8746641508099885,20
0.8904243878106788,21
0.8995676747489876,18
0.9345929847453801,11
0.8596358048522096,25
0.8722423956258559,24
0.8759534237096201,21
0.8881694299836763,21
0.8674002810805965,21
0.912554069386512,15
0.9255113342223842,15
0.8632664926636631,24
0.8943792810739778,18
0.9074563080981799,14
0.9157912349442612,16
0.9248199095741373,14
0.8801491118436693,21
0.8983076315641095,12
0.8872909668442159,21
0.923490324824956,16
0.9081417829569715,16
