accuracy,failures
0.9240796036981914,7
0.9444953694650711,3
0.8718429838578081,8
0.9019763751696497,9
0.90770893423437,9
0.9524230787853173,4
0.9229729745032293,7
0.9512280443937554,4
0.9066408196150534,7
0.8793263507006889,7
0.9100042352627981,9
0.9020677355111218,9
0.9368878288624433,6
0.9105043770509876,8
0.9176851624122027,8
0.8972866354466318,9
0.9200075650793382,7
0.862184050953781,9
0.9386297135286089,6
0.924633874767956,5
0.874872416225921,8
0.9035955972158132,9
0.9567559615502187,4
0.8919728630776014,6
0.9587242704085648,4
0.9393189106756272,5
0.9064459914660233,8
0.8737836540005285,12
0.9333560052262448,6
0.9584504214454203,4
