accuracy,failures
0.9479516418951808,5
0.9137532774851796,8
0.9577987757679423,4
0.8185209404494057,12
0.8674951811811,8
0.9617549443596934,4
0.9504356055914773,5
0.9076481443886137,9
0.9017575230181765,9
0.8712527983927065,10
0.8962001827360703,9
0.9197027635505722,8
0.8939833898650209,9
0.8639352470298867,13
0.8346196056069554,15
0.9126512657237833,9
0.8907406405903423,10
0.8493574006682749,12
0.8979808746130036,10
0.935710155651007,6
0.917842431904597,8
0.8767790914432402,10
0.90835443758009,9
0.8215984397476892,13
0.9677340272108589,2
0.9286592718690722,7
0.92148071354359,7
0.8988803879430424,10
0.9496359991570048,5
0.8381300127235973,12
