accuracy,failures
0.9203276278640322,31
0.9192259419047344,32
0.9361303322197136,24
0.9369382464444586,27
0.9305459949198677,30
0.912949148196724,37
0.9481211464403739,25
0.9111195857526303,31
0.9191995828600545,31
0.9332769583896303,28
0.9146760845408631,35
0.929420418755224,29
0.9304678065877116,31
0.9199963724647822,29
0.9050620886844143,36
0.9004616420299576,33
0.9506560212287306,21
0.9349428737346884,28
0.9343926147317577,27
0.9394578613389423,24
0.9164864717859387,34
0.922672591475659,31
0.9173834706306729,34
0.9209671976001266,30
0.9208712949173412,30
0.9201074023687745,33
0.9254860897148147,30
0.9137716204572557,32
0.899812065760153,39
0.9070011212275131,35
