accuracy,failures
0.8458912240306504,25
0.8946657025349595,19
0.923595708302835,14
0.8791483089433108,23
0.8931269023576546,19
0.8571143200363217,23
0.8651671048370604,23
0.903096483467549,19
0.9205976647069098,13
0.9353259591310418,12
0.8970423714051348,17
0.9013470305049583,20
0.8964624832434459,19
0.860123013366669,27
0.8894811958540054,21
0.9157084373293061,15
0.9119018107644636,18
0.8824254227588237,19
0.9303307101406362,12
0.8938668151016723,20
0.9298049136825479,12
0.8839371921963244,21
0.9194527510171719,13
0.9231125706561616,14
0.9081615653559042,17
0.8842586825593247,22
0.8973011024341054,18
0.901934622184767,18
0.8991672573064263,18
0.9251220853779345,15
