accuracy,failures
0.9372818226851509,12
0.9509897050577522,10
0.8945877761755847,19
0.8941679490871686,20
0.882901210767809,18
0.9042359924686622,19
0.8516351750420026,19
0.8678824770292007,23
0.917570979021918,13
0.8630549540057357,20
0.9027897787719156,20
0.863366717633467,21
0.8256263615411383,26
0.8562304357368605,15
0.8755213270257708,22
0.8585056012810623,24
0.9170012133498889,16
0.914520269602816,16
0.9017462021859444,19
0.8816054271523694,22
0.8588494849662589,27
0.9046023546887242,18
0.9084300874717974,18
0.9094536844629523,17
0.8653362865730975,21
0.832792708744146,26
0.8534300467040657,23
0.8899584580711519,21
0.9522487375381341,9
0.9468956289462884,10
