accuracy,failures
0.9228308882700768,88
0.9293972217755053,89
0.926680515914607,83
0.9243551445650219,89
0.9159455935327652,99
0.9140124073633731,101
0.9221736255341101,93
0.9209517499777488,96
0.9262932003986178,92
0.9260679555125321,90
0.9272443581867831,84
0.9117647419530526,102
0.9253342717329086,85
0.9389767546725682,78
0.9259799299995464,90
0.9242393430071609,88
0.913322079578891,99
0.9346918154781116,76
0.922297066072048,93
0.931015499154723,84
0.9284590312410096,85
0.9272349462544119,88
0.9297317995726696,83
0.9204395424189075,93
0.9189716716609044,96
0.9289781608378677,88
0.9252658174789183,86
0.9208077213255143,94
0.9263767233545124,87
0.925994102576886,91
