accuracy,failures
0.9129436769813282,32
0.8808596057006546,40
0.8880491318996941,35
0.9165135965563516,26
0.8756987913778731,41
0.8975863925125327,38
0.9002945394257318,34
0.9045476208711762,33
0.8910702130839372,37
0.9417662439841981,23
0.9231499980883864,26
0.8951920414062075,31
0.9011356788759045,38
0.9169706207964959,30
0.914515055498874,29
0.8509085618932424,42
0.8719365287076949,43
0.9100723011579203,31
0.9158408824670441,32
0.8845056931431661,43
0.9239528636752677,29
0.8904747139124106,39
0.8996707066716821,32
0.8936437383630963,36
0.9015456253178753,34
0.9221838046257445,29
0.9269231866682366,25
0.876397507548184,46
0.8864598223866917,39
0.8618573526204931,40
