accuracy,failures
0.90359203038287,61
0.9009630792961192,67
0.9189672843620056,55
0.8862276109275589,70
0.8806358055499139,75
0.8822075794876892,76
0.897615734937994,66
0.8986809771517849,67
0.8996936860964306,66
0.9212563465049117,51
0.8868580772313239,75
0.9096684141833206,60
0.8699922720159897,82
0.9107164698577603,59
0.8979651049829753,70
0.8947233843791715,66
0.8947331100814586,68
0.9009175089252304,65
0.9084653707272761,67
0.9057826809473647,64
0.8853142573820343,78
0.9127735213644856,60
0.8906685779812289,72
0.8857468666210714,68
0.9048491401079254,64
0.9064528441788073,64
0.9124459894333334,56
0.9023305693557728,60
0.8847909642438078,75
0.8731540619850315,78
