accuracy,failures
1.0,428
0.5052940668235679,437
0.49913262105823064,447
0.5066097405949206,440
1.0,421
0.4999815595149304,442
1.0,422
0.5045860383132572,437
0.4973622372262335,438
1.0,446
1.0,420
1.0,444
0.500042816468289,439
0.5086815941899618,432
1.0,438
0.5080971088147166,433
1.0,431
1.0,430
0.5026569824761424,427
0.5128527183456723,438
1.0,433
0.49434527824620356,438
0.49327859101262783,446
0.5155231092483032,441
0.5070775355463623,424
0.5081598520539041,432
0.5022035162874685,429
0.5128553314428248,438
0.4945919854705464,437
1.0,448
