accuracy,failures
0.5320056168600863,85
0.41999404390759276,105
0.49266167034785513,93
0.5764735280472448,83
0.45757544150437834,91
0.5227108110964112,92
0.4598769753302444,94
0.4320131982044406,96
0.5421293607764794,83
0.4037822994710858,93
0.5540045947791754,85
0.5621259300347793,90
0.4517916727574871,103
0.4509409310798458,99
0.515214652456963,91
0.45106921983933845,91
0.5418474754253159,91
0.48845429953631025,96
0.5527780185687068,88
0.509396415163341,90
0.4811630432540075,89
0.5681610753599241,84
0.4323527061981932,94
0.45368563785589855,92
0.48840975500730477,97
0.4702664998876216,98
0.5433363194541007,87
0.5794103018664527,83
0.4675183401282351,93
0.5048506734011733,91
