accuracy,failures
0.9076802606121702,4
0.830334725674295,5
0.642710997742382,7
0.896592567777665,5
0.793611194690747,10
0.9062178015719076,4
0.9404908198551329,3
0.930284790422876,3
0.9227702496687118,4
0.9163075113234521,4
0.8488008725826353,6
0.980669410466219,1
0.940102653403292,3
0.9805454972361801,1
0.9339915745195486,3
0.9068606970399096,4
0.957983287439572,2
0.8452853145717802,7
0.9619561379459086,2
0.980258768448069,1
0.8945978335801182,5
0.879989615961192,6
0.9301913964864876,3
0.7975279901606,8
0.8715337865459885,6
0.8724075058918422,5
0.8685537326002952,6
0.8898766582385303,5
0.8604912710332024,6
0.9194189288964767,4
