accuracy,failures
0.8968918016442451,76
0.8980233523204747,72
0.8974310024827653,73
0.8953729363903131,80
0.8823355045440543,82
0.873369837318723,90
0.9010643345691352,74
0.894494868727075,76
0.8868084284394709,80
0.9080290951005857,71
0.9002471111650274,71
0.9090865204757334,67
0.8883740030951673,81
0.8876077666863148,78
0.8827579650443487,75
0.8941129491614545,82
0.9033416702607293,66
0.9083885967881068,69
0.881118841071223,80
0.8562775357001895,87
0.8934122799324213,69
0.8662996597263974,83
0.8992914370787927,75
0.9023228251424701,69
0.8826360475718678,84
0.9036398365508489,71
0.896488514274808,79
0.9189124788394097,57
0.9064810995079817,71
0.8587715891729935,80
