accuracy,failures
0.9977457417881616,2
0.996152279015089,3
0.9984854578855955,1
0.9988626759720395,1
0.9947276204777883,4
0.9984539916478586,1
0.9973152781492249,2
0.9961430133456226,3
0.9957706972005131,3
0.9961491329089196,3
0.9972991243447744,2
1.0,0
1.0,2
0.9942250443148737,4
0.9973601482681588,2
0.9973188109178706,2
1.0,0
0.9942424373505983,4
0.9957076887525409,3
0.9984812165465301,1
1.0,2
0.9972865127420012,2
0.9988293933979866,1
1.0,0
0.9985261973201741,1
1.0,3
0.9946042183933099,4
0.9957574524012633,3
0.9988855596622324,1
0.99847762612973,1
