accuracy,failures
0.9021896511261621,66
0.888722696889943,72
0.9012437374254093,69
0.8854302812825846,83
0.9038718522405632,66
0.8841796102691959,86
0.8728419199873246,82
0.9123467582821656,62
0.8924131367296091,72
0.8688377048870315,94
0.8852272556033984,77
0.9128086608201221,61
0.8892975189646589,80
0.898867300896135,68
0.9000180681017769,71
0.886565897268054,79
0.8729790269033999,84
0.9006733285198165,71
0.8659260495191472,85
0.8729809452857866,88
0.8689463998399083,91
0.8952570777204095,71
0.890960960856513,75
0.8811247249704792,80
0.8823561322932314,76
0.8994080774046718,65
0.8800304670413943,77
0.888595810467401,75
0.9031528711932381,67
0.9064535926408966,66
