MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.08066057761567062,312,219,136,64,28,20,14,7,5,0
0.07721016717156728,311,219,116,45,15,12,6,4,4,2
0.0704030522943126,304,208,111,44,17,10,8,4,1,1
0.0748715845006285,320,226,117,42,18,12,3,1,1,0
0.07961978414214176,297,210,121,54,26,14,7,3,1,0
0.09540823149184895,316,222,132,54,30,18,10,7,6,3
0.07935157673878436,305,220,115,54,28,17,9,5,2,0
0.09720057310331251,311,210,121,56,27,14,9,7,5,3
0.0736909034331499,315,202,126,58,24,15,9,6,3,0
0.08224399484371303,295,216,128,57,33,20,10,4,3,2
0.0882625462184917,314,207,124,63,29,22,10,5,3,1
0.09765249556965688,289,213,110,52,30,15,9,4,3,1
0.09798631550032007,296,211,121,51,19,12,7,2,2,2
0.08235137201942262,309,210,131,59,30,16,12,5,4,2
0.08372187724049832,311,211,112,51,24,14,6,4,1,1
0.0841971051468338,301,213,115,44,22,14,8,5,1,1
0.063040441577614,307,219,113,45,19,7,5,2,1,1
0.07241058365581537,308,201,108,45,16,11,4,0,0,0
0.08628627537838665,306,220,126,55,29,17,11,6,4,2
0.0808005983547367,305,226,134,51,22,12,7,5,3,0
0.07606517503299635,307,214,116,60,25,12,8,5,1,0
0.0859680573256472,297,205,125,48,29,17,10,6,2,2
0.08358652020268265,315,218,120,50,21,15,11,7,4,3
0.07659655857406288,292,203,115,59,24,14,11,5,4,3
0.08125897421209415,299,215,117,55,31,20,11,5,2,1
0.08770731108443176,299,209,127,65,24,14,8,4,1,0
0.07064801719988108,310,215,112,48,22,16,9,2,2,1
0.09588051330770778,307,208,118,48,22,15,7,4,2,1
0.08576826030768371,319,225,131,58,31,22,10,9,5,1
0.09185637883400573,305,215,137,63,26,14,10,5,2,1
