MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.08186965213406266,609,417,256,132,66,34,12,6,4,2
0.09204776558589381,602,439,285,146,82,37,17,6,5,1
0.0818356391348449,607,417,274,142,70,32,11,6,1,0
0.08716379845910058,595,420,276,148,74,30,16,7,3,3
0.09480303157797247,619,445,289,149,70,32,17,10,7,4
0.09250428418212077,599,429,275,132,69,39,23,12,4,2
0.09189235201325961,617,421,271,137,77,40,15,9,4,1
0.08993088252057468,624,445,277,145,67,34,12,6,3,2
0.08398104353448205,617,419,265,128,66,31,13,6,2,1
0.08527975085808306,596,429,279,143,84,33,19,10,8,6
0.09246253646429066,598,415,264,143,69,32,16,8,6,4
0.08790420070714793,605,418,286,145,63,36,23,16,7,4
0.0889159052090784,609,447,295,152,83,45,21,9,3,3
0.0852828706763826,611,427,274,142,84,41,24,7,6,5
0.08157918809381845,623,431,279,143,81,34,17,6,2,1
0.09860525728413855,608,423,288,136,80,43,26,15,12,9
0.09285062549440833,629,448,289,144,76,40,18,7,4,4
0.1102780691323439,621,437,289,161,90,48,29,13,8,6
0.0925572859161861,616,444,275,154,76,49,24,13,6,4
0.09086151055734053,587,426,270,145,80,38,21,10,7,6
0.08965179198279702,598,429,282,134,61,36,20,12,9,5
0.09076134997538042,599,410,282,151,82,44,19,10,7,5
0.09662312016632811,625,436,295,149,82,34,19,11,8,5
0.0826228726847729,586,428,262,130,61,31,16,7,4,3
0.08760683995522722,627,451,296,154,69,28,14,6,2,2
0.0960700574549252,627,440,282,142,80,39,19,10,7,6
0.08513467757705556,612,406,250,122,63,34,15,7,4,1
0.09815052620436744,609,424,264,134,73,39,15,6,6,5
0.09215588488792395,614,429,276,146,82,42,18,10,7,7
0.08865145302862135,613,437,284,150,79,36,16,6,5,3
