MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.10705968456684399,604,438,295,186,109,61,30,19,15,12
0.12574275071299365,617,447,326,188,105,58,36,18,13,9
0.1150796738605848,625,465,320,195,116,64,24,15,8,6
0.13226272119509186,610,449,328,195,128,64,37,22,13,12
0.12142733645418002,618,445,323,202,121,66,38,19,10,6
0.11539908698162508,608,440,309,192,108,59,29,17,10,6
0.10669641081858176,604,449,310,179,97,61,37,21,15,10
0.10978873077702617,617,457,325,194,111,56,29,18,9,6
0.1237235621850695,608,436,305,188,116,64,41,29,17,12
0.11092848301506494,627,466,310,189,115,66,31,18,8,7
0.10325400062178444,613,450,311,188,114,69,35,19,12,8
0.12661763473470825,613,453,329,198,121,81,43,22,12,8
0.10964924986296096,609,407,291,184,109,60,35,22,12,7
0.11970792841854827,611,471,319,204,120,72,37,25,18,12
0.10850756525113481,643,485,344,221,127,71,35,18,11,7
0.10255020394858892,604,444,306,179,96,47,26,11,9,4
0.11033587508281285,630,461,329,195,118,56,30,18,13,8
0.11335442914361109,623,457,333,211,137,74,36,20,12,9
0.10192604313077665,619,428,309,196,113,55,26,19,12,7
0.12630535455987393,624,456,324,203,118,62,29,13,10,8
0.12367205520308173,637,475,315,202,131,78,40,20,13,9
0.13777604441617503,617,461,318,197,122,74,41,26,14,10
0.12767715744547714,621,448,310,197,113,60,35,22,11,9
0.11588306910214193,607,449,321,201,111,63,35,20,14,9
0.10086593460302412,618,449,315,187,109,59,28,20,10,4
0.11143794683846374,620,438,304,195,109,57,37,24,13,10
0.12207267524939987,633,454,315,202,110,66,33,18,12,8
0.12308728635839622,607,439,320,192,115,59,31,17,11,8
0.11343843115692653,602,431,294,178,110,61,31,18,10,8
0.10940389006093759,595,440,296,173,99,55,29,16,11,8
