MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.08544551558656445,310,218,136,67,37,15,8,6,4,3
0.09078275684923395,295,206,128,58,29,12,6,5,4,3
0.07902934567091263,307,206,128,55,29,14,3,1,1,1
0.09677486212126436,301,221,131,74,46,24,12,5,2,0
0.09533975331198179,312,214,147,71,35,20,14,8,5,4
0.08938776564915944,308,219,141,80,45,20,11,5,2,1
0.11019864779618226,295,214,152,87,46,22,14,9,3,3
0.09400791397008752,306,202,126,67,39,20,12,6,3,2
0.09199755210155305,304,217,141,78,41,21,9,8,3,2
0.10802407024542887,296,225,149,83,48,29,17,10,5,3
0.0809399948280145,285,187,123,65,35,25,9,3,2,1
0.07972338508783586,308,215,154,69,38,12,3,1,1,1
0.09653414428832632,301,220,138,80,46,26,12,4,3,3
0.08890633872956014,290,196,121,65,37,20,11,8,5,5
0.08922628987754566,309,224,151,71,39,21,9,3,0,0
0.08211520638786508,297,204,129,67,35,22,7,2,1,1
0.0892581567445317,305,223,133,61,34,16,5,1,0,0
0.10964170207233234,301,216,141,79,36,18,10,5,2,2
0.08957770179423295,317,227,152,76,43,14,8,5,2,1
0.11259681233111349,302,199,137,68,41,25,9,6,5,4
0.07223270720674807,296,195,122,64,29,12,4,1,1,1
0.09492811158743088,308,220,137,70,38,11,7,3,2,2
0.0988747227140643,309,211,139,74,41,19,9,6,1,1
0.08938376890434829,297,210,139,67,38,17,9,3,0,0
0.0875412651850877,310,212,139,71,43,23,13,8,5,3
0.09227634477800431,293,213,143,73,39,20,7,4,3,2
0.09266822269627825,289,210,139,60,36,22,9,3,2,2
0.1075125181513872,302,224,154,86,45,28,18,9,7,6
0.10107808179276997,305,226,143,70,34,19,10,4,1,0
0.10735483340317376,313,215,139,71,37,23,16,6,4,2
