MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.05197889545226342,32,21,14,3,1,0,0,0,0,0
0.0904460211900291,43,31,19,10,6,2,1,1,1,0
0.07112471406797521,38,30,15,4,4,2,0,0,0,0
0.09962071143740302,44,35,26,11,4,0,0,0,0,0
0.09244739547509472,32,26,17,11,7,3,2,2,1,0
0.06733029702271028,38,27,15,8,3,2,2,2,1,0
0.08569291672992373,36,29,17,6,2,1,0,0,0,0
0.10205617058385937,38,28,16,8,4,4,1,1,1,1
0.0571647969550627,35,28,14,8,3,2,0,0,0,0
0.1240369979789321,37,26,16,13,5,2,1,1,1,0
0.05298655488389599,31,21,12,5,4,2,0,0,0,0
0.09050534692313071,39,28,20,13,7,2,0,0,0,0
0.06786107024934669,34,24,14,5,2,1,0,0,0,0
0.09211147526448112,38,28,16,4,3,3,1,0,0,0
0.06555799311060732,39,28,18,5,3,2,0,0,0,0
0.10854135917613446,33,25,19,10,4,3,2,2,1,1
0.09205677414750627,39,30,21,11,5,2,1,0,0,0
0.08523233766335142,37,26,14,6,2,1,0,0,0,0
0.07061102676441872,38,24,17,5,1,0,0,0,0,0
0.12617736989450418,44,31,17,9,6,4,2,2,1,1
0.09802450537998576,37,26,16,11,5,2,2,0,0,0
0.06546222135068655,36,25,20,11,5,1,0,0,0,0
0.08630315251800817,43,27,15,7,3,3,1,1,0,0
0.06458643499850672,37,20,10,3,0,0,0,0,0,0
0.1335468894178859,41,33,26,12,7,4,1,0,0,0
0.06386550278202147,37,26,15,8,3,2,2,1,0,0
0.04885904070201439,33,22,10,3,1,0,0,0,0,0
0.11297966309121718,40,25,15,9,6,1,1,1,1,1
0.07143223508517181,40,29,17,10,8,3,1,0,0,0
0.10669902766154364,34,22,16,10,3,2,1,1,1,1
