MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.08711898787698225,40,27,17,9,5,4,3,0,0,0
0.16675282592383966,40,29,21,14,8,6,3,3,1,1
0.12596582972470638,36,29,18,12,7,5,4,2,2,1
0.06933713681343273,38,28,20,9,7,3,1,0,0,0
0.11732120084422057,40,33,23,9,8,4,1,1,0,0
0.09270677609097354,38,32,21,9,4,3,1,0,0,0
0.12141976817680214,39,29,21,10,3,3,1,1,0,0
0.10882545513330416,36,26,19,12,4,3,1,1,1,1
0.1792743091270913,42,34,24,17,13,10,6,3,1,1
0.09563545670958773,40,31,17,8,3,2,0,0,0,0
0.13740362300622166,38,28,19,10,8,7,4,3,2,1
0.16570455218163713,35,24,20,11,6,4,3,2,2,2
0.14531635556918926,42,34,22,12,6,4,2,0,0,0
0.10364697344703915,38,32,18,11,8,6,4,3,1,0
0.09197650561528359,42,31,15,9,5,4,3,1,0,0
0.10284420455797164,41,29,15,7,5,4,2,2,0,0
0.1363615596057074,38,28,18,12,8,5,3,2,1,1
0.10838695971860084,43,34,28,11,2,2,0,0,0,0
0.0917909022452255,40,28,19,11,8,5,4,2,0,0
0.10624966276461517,42,30,22,11,3,2,0,0,0,0
0.0634287660504762,43,28,15,8,5,2,1,1,0,0
0.13274590645722326,36,27,18,13,9,9,6,4,4,0
0.14908929909916388,40,33,24,12,8,2,2,2,2,1
0.16205580828757477,40,35,23,13,10,4,2,1,1,0
0.09447987625935367,39,32,20,10,5,2,2,2,1,0
0.09439361353305252,37,30,18,10,7,5,3,2,1,0
0.1325096088089671,37,28,19,12,5,4,2,2,1,1
0.1810069338862787,44,32,26,14,11,7,6,2,1,0
0.08731461049069747,37,23,16,10,6,6,5,3,2,2
0.10261240580104537,35,27,16,10,8,6,2,1,0,0
