MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.0840871991378269,40,26,16,10,5,2,1,1,0,0
0.10817532845549666,41,30,14,8,6,4,2,1,0,0
0.06722733571327554,36,26,18,8,5,2,2,2,1,0
0.17481014919305332,39,33,21,9,6,5,3,2,2,2
0.1094366384296142,36,25,13,5,3,3,0,0,0,0
0.1011220086942885,34,26,16,11,5,1,0,0,0,0
0.07440871950101278,35,23,14,7,3,3,1,0,0,0
0.07428350783638127,33,26,17,9,3,3,2,0,0,0
0.06563978300855611,35,23,17,9,5,2,0,0,0,0
0.09809070277030438,32,19,12,6,6,4,2,1,0,0
0.06437628002098875,41,24,14,5,4,2,2,1,1,1
0.10725966736391127,36,25,19,7,5,3,2,1,0,0
0.07074726389016925,39,29,21,5,2,0,0,0,0,0
0.08291785852019337,39,28,20,9,3,1,0,0,0,0
0.08217292415815665,41,22,14,7,5,3,1,0,0,0
0.07404258219595758,40,24,15,9,5,4,3,0,0,0
0.07787422336385962,36,20,13,8,5,2,1,0,0,0
0.1089719700782516,39,24,19,9,4,2,0,0,0,0
0.08331682814206758,39,31,21,8,2,1,0,0,0,0
0.08968413277692433,35,23,14,9,6,2,0,0,0,0
0.08786598572902714,35,22,17,9,5,4,2,2,1,0
0.07448874717403285,37,28,16,4,0,0,0,0,0,0
0.17924029142901912,37,30,18,10,8,5,4,2,1,1
0.0647775597409936,42,31,13,8,5,2,0,0,0,0
0.120643406184944,40,26,20,14,6,3,2,0,0,0
0.08061446799310652,40,28,19,8,2,2,2,0,0,0
0.08084158324086431,40,30,15,8,3,2,0,0,0,0
0.07455692802809939,35,25,20,8,2,1,1,1,1,0
0.08895710434128803,40,29,19,8,4,2,0,0,0,0
0.12680121617383563,36,24,14,8,5,3,2,1,0,0
