MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.08557982223354925,304,209,123,58,26,12,9,4,2,1
0.0757491031714827,302,218,126,48,19,12,8,5,3,0
0.08803546934309267,316,217,117,44,25,16,12,6,3,3
0.09391136415239784,298,214,119,56,21,12,6,4,4,2
0.07981332445730127,294,207,130,52,20,13,6,1,1,0
0.09740246134427605,298,215,121,55,26,14,8,5,2,1
0.07173567298895238,296,205,113,40,15,6,4,2,2,2
0.07683032865202614,302,211,119,54,21,10,7,1,0,0
0.07610490864944491,300,208,122,57,27,15,7,3,0,0
0.08495029583227372,303,210,130,62,33,14,10,4,3,2
0.07709461091030091,307,213,117,56,28,18,11,7,6,3
0.06780685343293374,309,216,120,42,15,10,7,6,3,1
0.08103512365904303,315,221,126,58,23,12,6,1,1,1
0.07632244547986938,304,210,108,46,20,14,8,7,6,4
0.08174511885060474,303,211,117,43,19,12,8,4,3,1
0.07695770589828553,310,216,114,55,18,9,5,3,1,1
0.08617796390508214,298,212,114,54,23,13,9,7,4,3
0.09363562447174634,300,206,123,52,26,16,13,5,3,1
0.07624011488490648,303,206,124,51,19,13,9,5,0,0
0.07794985765424668,305,218,106,53,20,11,4,2,0,0
0.058907031060136006,287,198,102,37,19,10,6,4,1,0
0.07515475932311516,307,203,108,40,20,12,6,4,3,1
0.10149530475490104,312,222,126,58,22,12,7,3,3,1
0.075980865863552,295,199,109,39,19,12,7,5,3,2
0.07318139359399684,304,201,118,49,21,14,9,4,2,1
0.09203154308561312,308,214,125,55,24,18,13,6,3,2
0.07751519570512105,309,216,122,46,26,17,8,5,0,0
0.08107394672128944,307,219,140,65,29,17,12,4,2,2
0.09250435645526206,303,225,119,44,19,12,8,6,3,2
0.06602907087257104,285,191,114,48,17,8,6,4,1,0
