MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.07630713571034775,610,428,234,96,54,32,16,8,4,2
0.07762227932938669,611,431,248,110,50,35,21,12,9,4
0.08692365262142171,625,427,247,116,49,33,20,13,10,5
0.0704097847206165,603,405,240,94,46,27,14,10,4,2
0.08339252527974979,590,405,243,113,52,32,23,14,8,5
0.08347333901074067,600,426,229,95,41,25,17,8,5,3
0.06673602444091316,603,400,210,102,33,22,14,6,3,2
0.07947692058280567,625,428,251,98,48,19,14,5,1,1
0.07732233441035952,613,427,262,97,35,20,11,5,2,0
0.08175347127673488,616,429,240,101,48,28,19,14,8,3
0.07569823654126277,596,426,250,120,50,28,17,11,4,4
0.07352614352748535,615,445,248,111,47,32,20,9,6,3
0.07298277553062885,608,421,242,87,41,27,19,11,3,1
0.07805044625286385,620,445,266,109,51,29,18,12,8,4
0.08957982491005369,615,418,226,104,45,28,20,11,9,6
0.07900369423509404,605,416,238,108,43,23,14,11,5,4
0.07132860754207834,609,432,220,92,41,26,18,9,4,2
0.07441932370324265,618,427,257,102,47,31,17,9,6,2
0.07357157224332361,625,446,253,108,54,36,22,10,7,3
0.07014263013619922,602,419,226,88,36,24,15,8,4,3
0.07004935743121309,604,430,248,121,52,31,21,10,4,1
0.07603183565133281,616,430,254,96,41,30,21,10,5,5
0.08557051312507688,604,429,245,114,59,34,20,17,8,5
0.08484133934457719,611,441,266,99,46,31,17,10,7,3
0.08049277458837299,610,438,253,111,49,28,18,9,5,2
0.07176230256048124,611,436,232,88,35,19,16,7,4,2
0.07989614868870366,594,424,231,108,43,27,13,8,5,2
0.07862619850636728,615,432,245,102,50,30,20,12,6,3
0.07293480797306309,599,403,235,118,61,35,21,8,5,4
0.07590924808696146,621,447,255,119,51,26,16,10,4,3
