MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.15231261497716148,79,58,40,24,13,7,5,5,4,1
0.10560835898231986,73,48,29,20,14,6,6,2,1,1
0.1120307503219605,76,54,36,25,16,10,6,2,0,0
0.09461538301209979,81,56,37,23,14,7,2,1,0,0
0.10999139234423695,72,52,34,19,14,9,5,3,2,1
0.17300298055377342,75,57,38,23,15,10,6,3,2,1
0.13102734488709233,79,55,37,22,17,10,6,2,1,1
0.1315297733994256,78,60,43,26,16,5,3,3,2,1
0.1190571338403252,85,53,43,28,16,4,2,2,1,1
0.13404573004584364,84,66,38,21,11,4,4,2,1,1
0.13295052909140173,79,61,40,23,14,8,6,5,3,3
0.09384040518302132,76,56,40,20,10,6,2,2,1,0
0.08685067558673684,77,57,36,27,18,8,5,3,2,2
0.09672754901708824,74,52,40,29,17,12,7,4,2,1
0.11436542450960356,76,56,43,25,16,6,2,1,1,1
0.12154608416457707,74,61,44,29,18,8,6,5,3,2
0.10304586095264662,77,59,42,27,20,12,7,5,3,1
0.11656301232898769,75,58,42,32,22,13,7,4,3,2
0.14990279280278318,76,62,44,29,14,9,6,2,2,2
0.08673632190544682,82,59,30,20,6,4,1,0,0,0
0.12569813561107376,84,57,41,28,17,8,5,3,2,0
0.10381669322958186,74,52,38,22,14,7,3,1,1,0
0.10486434939370869,79,57,40,23,14,6,2,1,0,0
0.1379519626500439,77,62,45,28,22,12,6,4,1,1
0.11308306736572349,81,56,39,23,17,6,4,3,2,1
0.10933724052896306,70,52,36,20,12,6,3,1,1,1
0.1490155660380716,77,62,46,24,11,10,6,4,4,3
0.15634157426992135,75,56,43,29,17,9,4,3,3,2
0.10506293949865592,78,57,38,21,13,9,3,2,1,1
0.10370585767959732,73,58,41,28,14,6,4,2,1,0
