MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.098430007918952,77,58,37,18,10,5,1,0,0,0
0.085440517026645,80,63,34,19,13,6,5,2,1,0
0.0858583802712447,74,58,32,23,11,7,4,2,2,1
0.10636730229344712,78,66,39,23,18,10,5,2,1,0
0.14483945170238963,79,61,48,27,17,12,6,4,2,2
0.12565049760248054,80,65,42,17,10,7,6,3,2,2
0.10645697282927725,84,57,43,22,11,7,6,5,3,2
0.11433089591376838,79,54,36,22,13,5,4,3,3,2
0.12566549230590923,81,64,44,25,17,13,8,6,3,1
0.11740253990194353,80,57,32,16,10,7,3,2,0,0
0.1248585370885368,74,57,35,19,10,7,3,3,1,0
0.16798160632350873,71,54,41,26,19,11,8,5,3,3
0.12568778218883564,82,57,34,22,17,11,8,4,2,1
0.13507253507574588,73,56,34,18,9,6,4,3,3,1
0.10266738209053745,83,62,42,26,16,7,6,4,2,1
0.1142098982504084,78,67,45,21,12,10,2,1,1,1
0.07657680925269164,77,52,35,18,11,6,4,2,1,0
0.06690713607701225,78,58,38,20,12,4,1,1,0,0
0.12787031070041566,75,60,42,24,16,12,6,5,3,1
0.10144592335226835,71,53,36,23,14,11,7,3,2,2
0.08022104850112169,83,66,45,24,12,7,3,3,2,0
0.1630945161099337,80,56,39,29,14,12,8,5,3,2
0.15400334267927634,80,62,36,24,15,8,4,4,4,3
0.12115373169484672,76,56,30,13,9,4,4,2,2,2
0.0793561116130341,75,57,33,21,8,5,4,3,1,1
0.11238541773502805,77,48,33,21,13,10,6,3,2,1
0.10321480231563264,84,64,46,20,10,4,1,1,1,0
0.08858632865585317,78,57,39,20,12,11,8,5,1,1
0.11895010412813975,70,49,30,19,12,8,4,4,4,3
0.13817144393287795,78,57,37,18,10,7,6,6,3,2
