MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.0781900965569967,614,433,253,112,48,33,20,15,6,3
0.07915856493286019,597,424,234,96,46,28,19,11,7,5
0.08559915916551258,594,411,242,103,53,31,14,10,3,2
0.0747391917906626,634,436,251,92,36,19,10,5,4,3
0.07911507199261299,614,420,249,107,43,20,17,9,6,5
0.07247848258381928,612,422,232,95,46,25,15,8,4,2
0.0861789362171489,623,434,246,105,47,24,14,6,5,3
0.0746565335414034,611,422,248,109,46,28,12,8,4,3
0.07515093277150754,627,440,246,97,40,27,14,12,7,6
0.07913079024412387,620,430,238,98,44,27,13,7,1,0
0.07705106348930381,627,424,231,100,46,26,13,7,6,4
0.08199097623409882,595,429,249,101,45,29,18,5,4,3
0.07536545775527329,626,451,252,103,41,26,15,9,6,2
0.0814121470533934,620,443,260,106,48,25,14,8,6,3
0.08430947731238975,612,429,254,107,62,33,16,7,2,1
0.0744161329135134,604,430,234,104,52,32,16,7,4,1
0.07109423742462455,604,428,249,98,47,25,18,10,6,2
0.06928673202302033,602,409,235,103,51,25,15,6,5,5
0.059976395980936854,584,394,210,81,34,19,9,4,3,2
0.07146155824684441,619,429,231,94,42,27,17,11,7,5
0.07810359016053936,587,384,214,87,46,29,21,12,8,6
0.07784595069414223,607,426,236,109,49,30,15,7,3,2
0.07750828305996607,627,441,236,106,56,38,19,7,4,1
0.07218862450448774,601,430,243,105,45,21,13,9,5,3
0.0639887099475955,594,387,211,82,37,20,10,7,2,1
0.07708733731371488,608,438,223,105,54,31,18,8,4,2
0.07666147279457315,621,425,247,97,45,28,16,6,4,2
0.08278601501942455,604,429,247,121,53,31,20,9,5,2
0.06930083997682586,614,424,239,93,40,14,7,3,1,0
0.07465934315284922,611,437,250,117,56,33,22,10,6,5
