accuracy,failures
0.5,200
0.565,174
0.48,208
0.465,214
0.5475,181
0.4675,213
0.5,200
0.475,210
0.5025,199
0.4675,213
0.535,186
0.5025,199
0.4425,223
0.555,178
0.475,210
0.47,212
0.51,196
0.5275,189
0.505,198
0.515,194
0.58,168
0.5475,181
0.5025,199
0.5225,191
0.5275,189
0.5075,197
0.5225,191
0.495,202
0.5025,199
0.5125,195
