accuracy,failures
0.5377124748034463,369
0.5396168986597744,368
0.576389137940318,338
0.5482391258829208,361
0.5672579587469055,346
0.5247790343493944,380
0.5667857487621091,346
0.5909571910985761,327
0.5372603179243448,370
0.5470409216787461,362
0.5761606805388128,339
0.5349404933936376,372
0.5564619287072222,354
0.5407876060313057,367
0.5369961610045455,370
0.5477382618148448,361
0.5431937104569144,365
0.5490081679236042,360
0.5683037726856441,345
0.5260550756601728,379
0.539814982873867,368
0.5558900751979506,355
0.5647508542269574,348
0.5379933229349174,369
0.5780956301250372,337
0.5359731396157907,371
0.5336723718411218,373
0.5413203366871129,366
0.5795259651548842,336
0.5532406982431475,357
