accuracy,failures
0.5,400
0.5075,394
0.49125,407
0.5175,386
0.485,412
0.51625,387
0.52,384
0.50625,395
0.4775,418
0.49125,407
0.51,392
0.48,416
0.51125,391
0.515,388
0.49,408
0.47,424
0.49625,403
0.5025,398
0.48125,415
0.5425,366
0.54375,365
0.49625,403
0.49125,407
0.47125,423
0.4775,418
0.53875,369
0.51,392
0.505,396
0.48,416
0.4525,438
