accuracy,failures
0.6241756002381258,37
0.5509787317655229,44
0.5251211530639069,47
0.5366307363357309,46
0.5505533832770665,44
0.46953504705863913,53
0.485143022882619,51
0.6503128685650149,34
0.48019641888303594,51
0.5557569872850656,44
0.5135595619323251,48
0.5482745943737573,45
0.5312509802865791,46
0.5774782333451085,42
0.5695457247230268,43
0.542558303817636,45
0.48453236545667283,51
0.4132270009976774,58
0.5008214479929515,49
0.5318545310043234,46
0.5493322725681216,45
0.5336678055982446,46
0.46385615002195024,53
0.5086796299475582,49
0.5803723807666277,41
0.5187621145463865,48
0.5134729168910056,48
0.4902720393658983,50
0.4875563978538848,51
0.60245952266482,39
