accuracy,failures
0.5382166279402275,369
0.5317286088656397,374
0.588761212467622,328
0.5617459042536406,350
0.5635841795062153,349
0.5831364260684851,333
0.551710098334583,358
0.5304424817795548,375
0.4947223522001923,404
0.5557405911838744,355
0.5571507194665085,354
0.538296371338737,369
0.5236321851130346,381
0.5363363530106772,370
0.5377691840319997,369
0.5552650354628329,355
0.5615041294998714,350
0.5736937202957705,341
0.511911716679639,390
0.558989504536624,352
0.5581381039941112,353
0.5499065522472277,360
0.5478134154424319,361
0.5664744242835862,346
0.5255026596201017,379
0.5528327450130132,357
0.536863877352383,370
0.5384019239876361,369
0.5793738198113911,336
0.5520265412944972,358
