accuracy,failures
0.52,384
0.47125,423
0.465,428
0.49,408
0.48375,413
0.5325,374
0.5125,390
0.54375,365
0.52625,379
0.49375,405
0.48125,415
0.5125,390
0.535,372
0.4975,402
0.48875,409
0.51375,389
0.48375,413
0.46625,427
0.465,428
0.5025,398
0.485,412
0.50125,399
0.4875,410
0.49125,407
0.46875,425
0.51125,391
0.51625,387
0.49,408
0.515,388
0.52,384
