accuracy,failures
0.5175,193
0.485,206
0.485,206
0.52,192
0.5125,195
0.5225,191
0.5675,173
0.5525,179
0.5175,193
0.485,206
0.51,196
0.515,194
0.4775,209
0.49,204
0.4875,205
0.48,208
0.5,200
0.5275,189
0.4925,203
0.505,198
0.4875,205
0.4925,203
0.4525,219
0.44,224
0.505,198
0.49,204
0.5125,195
0.515,194
0.5075,197
0.475,210
