accuracy,failures
0.48487801185186824,103
0.6058277820444729,78
0.5400686229268135,91
0.49345530280684946,101
0.5155318824589163,96
0.5463570269208179,90
0.50259629705366,99
0.5121344201945989,97
0.5079959960686099,98
0.5465195935947016,90
0.4725202625384915,105
0.5397043467369627,92
0.5455654886073276,90
0.5339809378611264,93
0.5046842670323088,99
0.5382091719056512,92
0.4336220529024138,113
0.5688817597089344,86
0.5591806913347379,88
0.5251926756599263,94
0.46558048065418633,106
0.509682998529261,98
0.4916047256203824,101
0.527147471510231,94
0.5368949801679377,92
0.45906850801097954,108
0.5338699709240919,93
0.5598196772519988,88
0.5156500895742856,96
0.5521299200529762,89
