accuracy,failures
0.5553087588191548,355
0.5669335312423497,346
0.5512589934905011,358
0.5191118458650567,384
0.5248237805208976,380
0.6005961608492583,319
0.5281811013207949,377
0.5411693428177794,367
0.5143340992725897,388
0.5360537381713378,371
0.5269438714729595,378
0.5830977542287238,333
0.5683417752376817,345
0.5410852729802127,367
0.5209761699550988,383
0.5428161768038602,365
0.5496233064124484,360
0.5432711488431299,365
0.5508913130912465,359
0.5412348123687353,367
0.5591165790812834,352
0.5504882247925562,359
0.524609389819716,380
0.5191453260658421,384
0.5550770054498686,355
0.5307174209471287,375
0.5220795586546135,382
0.5376636141964986,369
0.5239629879413373,380
0.5376356255238375,369
