accuracy,failures
0.5022138716264549,398
0.4964912247190305,402
0.5080419762416956,393
0.5245961180889287,380
0.4868699984740189,410
0.47940695887118706,416
0.5128745092436561,389
0.4959389155106769,403
0.5016065858738628,398
0.5157337716763765,387
0.4994087807983862,400
0.46610738999769635,427
0.479307429844883,416
0.508961684204718,392
0.5423942924034546,366
0.509677078975528,392
0.5394057818697532,368
0.5054356584740561,395
0.5142273879685549,388
0.5119504949535812,390
0.4878044966807578,409
0.4543356738757365,436
0.5235428581488278,381
0.49741596023143,402
0.511760671691269,390
0.5337906601741087,372
0.49091145114322743,407
0.48767864138918315,409
0.5267524689532216,378
0.4962523806693998,402
