accuracy,failures
0.5460563930192687,45
0.533197031524731,46
0.45057833187333285,54
0.4642110772801679,53
0.5371671677914028,46
0.5471820098286746,45
0.5579413485198971,44
0.5757656082249213,42
0.4436254800806953,55
0.5955021833650178,40
0.43879805696680346,56
0.4605133074981949,53
0.4687733194990965,53
0.5996977796881848,40
0.5644830481068136,43
0.5224501131707947,47
0.6290136998500382,37
0.5049175999272034,49
0.4830281240670194,51
0.5255083665205409,47
0.577881474908022,42
0.5037058567371632,49
0.5577394261914188,44
0.548902865567144,45
0.5732061416058752,42
0.60608624046814,39
0.571261129341775,42
0.6701647982359232,32
0.48495580323660287,51
0.47374427304349914,52
