accuracy,failures
0.47994074740176523,104
0.4833469911300386,103
0.48631420733622027,102
0.4817463542220169,103
0.5412699812664239,91
0.4899463641597259,102
0.4745615881708097,105
0.5063949652170603,98
0.43787933320617084,112
0.5034835134495874,99
0.5048568115897494,99
0.45275656022021776,109
0.4906867564223845,101
0.454756268770984,109
0.5651601351100972,86
0.4811236074021688,103
0.4676941229706248,106
0.48171164897023816,103
0.4977712901239601,100
0.48379055963797163,103
0.47039960061064606,105
0.5235170345003356,95
0.5252422728240793,94
0.5308761942518325,93
0.5582706806660142,88
0.46712558280332317,106
0.5035840630002894,99
0.54640535754781,90
0.5137790604878119,97
0.5017445514701935,99
