accuracy,failures
0.4970826444236278,50
0.5229616681158196,47
0.590997064404135,40
0.4970141363284018,50
0.5324429749361492,46
0.6023833953795467,39
0.5308276914399136,46
0.5401811838681451,45
0.5388321507002551,46
0.6344894981825422,36
0.538421602588657,46
0.5883948682850619,41
0.574703710328526,42
0.5465223048857552,45
0.5735620910677002,42
0.4162451126753025,58
0.5396460715913972,46
0.55712173870068,44
0.5321069293677609,46
0.5602508207383026,43
0.4845885475946697,51
0.5383600436347339,46
0.5419587176214994,45
0.4365863497518798,56
0.4989206278719033,50
0.589744007866871,41
0.6444972053998328,35
0.5541785293903131,44
0.5414355974247831,45
0.5539083469514307,44
