accuracy,failures
0.9999988021295735,0
0.9999976149660378,0
0.9999964938554683,0
0.9999916131203287,0
0.9999976405414853,0
0.99999647938006,0
0.9999976249516783,0
0.9999939177664104,0
0.9999903241613484,0
1.0,0
0.9999975761597542,0
0.999996361737925,0
0.9999927312800633,0
0.9999976063853194,0
0.9999963860195257,0
0.9999939724189223,0
0.9999976117697001,0
0.9999976361383373,0
0.9999975999644971,0
0.9999988188955798,0
0.9999914566036233,0
0.9999988162637359,0
0.9999926918821762,0
0.9999976049117585,0
0.9999951229405595,0
1.0,0
0.9999939587552181,0
0.999996382621315,0
0.99999759869478,0
0.9999975937871983,0
