accuracy,failures
0.47112456804330505,211
0.4893421163588298,204
0.49778023682246364,200
0.5085435831530397,196
0.5060500702982876,197
0.47547416531980824,209
0.5181084392040529,192
0.5065839850662597,197
0.4535153241680188,218
0.48268588077124236,206
0.511925181904847,195
0.48186556504478256,207
0.5028314243015518,198
0.49227829866925843,203
0.5193185341106163,192
0.4309817116126707,227
0.5472284640684343,181
0.46791224692473293,212
0.5398962959732241,184
0.5402301261901487,183
0.5248135356656026,190
0.49769597987787606,200
0.5469552580367025,181
0.5324774288551194,187
0.4957983656190433,201
0.49547352141753204,201
0.5184216786510922,192
0.542474582201341,183
0.4887899096689649,204
0.5561706034444089,177
