accuracy,failures
0.5257634621154299,23
0.5374020588722385,23
0.5738601310996679,21
0.6138305746104353,19
0.6351549534360201,18
0.6335829175515839,18
0.48725569372574334,25
0.5833983441685947,20
0.423302216313945,28
0.4708373617553872,26
0.48197857530052396,25
0.5519444124952234,22
0.4864221372811744,25
0.6634358602314182,16
0.36006792793431214,31
0.4267850110367062,28
0.4156094191175141,29
0.5112894833218777,24
0.6064263169981953,19
0.5263555597740618,23
0.5353061985741193,23
0.6031306459270112,19
0.5583548139185623,22
0.5849928030741562,20
0.570643081192996,21
0.5528881935679625,22
0.6595918310056648,17
0.6028106938396055,19
0.5996310748405506,20
0.5439433427283329,22
