accuracy,failures
0.5311406109862353,93
0.5540259260108796,89
0.520025651313426,95
0.5133934793644835,97
0.5784875115470625,84
0.5743281287904957,85
0.4620279365419587,107
0.538133880138507,92
0.48035265750859735,103
0.4616402213761408,107
0.5444767189315717,91
0.5016219605287437,99
0.5035650557357517,99
0.4863992034705731,102
0.5011590792076119,99
0.4980934033932106,100
0.49924205706505104,100
0.5362979263648591,92
0.47064823104267206,105
0.4732740354352884,105
0.5244063442875551,95
0.48001027837720217,103
0.49228250979393723,101
0.5102021503221578,97
0.502005949328289,99
0.49735968618597354,100
0.4692169196330629,106
0.5309940814027552,93
0.5145187660678829,97
0.508792094791318,98
