accuracy,failures
0.5253846996050981,189
0.5228331847612472,190
0.5516548738444798,179
0.5615930318216095,175
0.5879086346212347,164
0.5196770511908828,192
0.5506797737873046,179
0.5318820516287144,187
0.5346019203817994,186
0.5312591692370295,187
0.5667554864094544,173
0.5617523413032313,175
0.5651951115286863,173
0.5340786694538587,186
0.5067604000341313,197
0.5497736736390472,180
0.5509934940651416,179
0.5404553692323982,183
0.544369290056064,182
0.511470307930477,195
0.5271328898046262,189
0.5498219711254664,180
0.5696017460503365,172
0.5493328653648563,180
0.5311098873553877,187
0.5361154276748937,185
0.5734484158084038,170
0.5807122560851637,167
0.5394664950759606,184
0.5629082199353724,174
