accuracy,failures
0.505,396
0.4875,410
0.525,380
0.48875,409
0.51375,389
0.51125,391
0.50125,399
0.5075,394
0.505,396
0.49375,405
0.52,384
0.50625,395
0.50375,397
0.505,396
0.485,412
0.52125,383
0.48875,409
0.5075,394
0.48125,415
0.49375,405
0.48375,413
0.4925,406
0.5275,378
0.5125,390
0.49375,405
0.50125,399
0.4875,410
0.4975,402
0.50125,399
0.50625,395
