accuracy,failures
0.9373627532396274,113.0
0.9399682730970479,114.0
0.927356120759752,127.0
0.9316535517718741,120.0
0.9284878519499566,134.0
0.9345402765727755,109.0
0.9388699776624337,110.0
0.9322127243820383,112.0
0.9384380055668595,111.0
0.9337241681696289,115.0
0.9405967597762297,118.0
0.926380305549669,127.0
0.9354017514787815,116.0
0.9345136287020616,123.0
0.9412483709560965,118.0
0.9381310769846151,117.0
0.9449528815349675,110.0
0.9396186371917343,119.0
0.9288727394991616,122.0
0.9360253011876817,119.0
0.9288492680934146,122.0
0.9374051512223259,115.0
0.9336369846684122,117.0
0.9329617918567735,121.0
0.9439739331532012,101.0
0.9227228094161039,129.0
0.929469877987559,124.0
0.9131158034910825,146.0
0.9258516652882215,130.0
0.9342397211496282,115.0
