accuracy,failures
0.6756123487354659,50.0
0.20159878502371187,50.0
-0.028999090170593655,50.0
0.013347716773238205,50.0
-0.7390765828757373,50.0
-0.2650239691333829,50.0
0.5476936719168983,50.0
0.29820740240938404,50.0
-0.302492007610349,50.0
-0.1987873695201825,50.0
-0.055565015607812906,50.0
0.6539846473270547,50.0
0.049012099310029145,50.0
-0.9088944052876671,50.0
-0.846591219544625,50.0
-1.046807817973078,50.0
-0.22473981104291108,50.0
0.8653745348016488,50.0
0.033965128271653766,50.0
0.6082133354241488,50.0
0.46358710404322545,50.0
0.2082272695856182,50.0
-1.5569761036535485,50.0
0.3193589907705944,50.0
0.24837229143334538,50.0
0.3604362612470683,50.0
0.12183919332679738,50.0
0.21921199714570483,50.0
0.3384254792160851,50.0
-0.914557805738526,50.0
