accuracy,failures
-0.26588168519699296,400.0
0.3449083427032086,400.0
0.09366933997515514,400.0
-0.23924939174442472,400.0
0.3850401695061578,400.0
-0.16330801972665476,400.0
0.20238841854516043,400.0
-1.9248821059705978,400.0
-0.6260010519172816,400.0
0.4487096879954151,400.0
-1.2824379165144002,400.0
0.15315819584782397,400.0
0.1578995156584092,400.0
0.30293314593639387,400.0
0.24883049841785,400.0
0.24836856579545075,400.0
-0.47329397059521594,400.0
-0.0304502725669078,400.0
-0.29517966437239473,400.0
0.17205180663049346,400.0
0.01204848637643241,400.0
0.27170567917859223,400.0
0.3366932747965786,400.0
-0.044458341368329934,400.0
-0.7019537851627926,400.0
-0.31660363990769724,400.0
0.3627830714841074,400.0
-0.13691094146647353,400.0
0.017686635476826917,400.0
-0.18104217146015755,400.0
