accuracy,failures
-0.7803354546317076,100.0
0.4340350606096479,100.0
0.049239312814227554,100.0
0.20427907391988875,100.0
0.43203576597349247,100.0
0.4865454535806102,100.0
0.4141744190356821,100.0
0.07190130641959691,100.0
0.40421438630971307,100.0
0.5612840235853426,100.0
0.09667111586330956,100.0
0.3156596998569623,100.0
0.2785780922456427,100.0
0.4253737702755923,100.0
-0.8457561710700416,100.0
-0.20195351739375322,100.0
-0.9197213442011329,100.0
0.4531642913509678,100.0
0.6260277367092049,100.0
0.039252176139941475,100.0
0.03194111554050394,100.0
0.2735066594628356,100.0
-0.05383427361233695,100.0
0.7035345676441189,100.0
-0.010431390784563455,100.0
0.18969420569091922,100.0
0.3243288693933162,100.0
-0.2339775371151782,100.0
-0.7802119262339662,100.0
0.08634537124478392,100.0
