accuracy,failures
-0.10583024606652236,800.0
0.0700978412486577,800.0
-0.021368934818919216,800.0
-0.0766665218487077,800.0
0.10774170967112329,800.0
0.07322527691788239,800.0
-0.0848852674618148,800.0
0.06862606132867066,800.0
-0.18699591287425754,800.0
0.1776551952433666,800.0
0.16651670620667625,800.0
0.10090667999944536,800.0
0.31853359672586945,800.0
-0.07191827806265771,800.0
-0.20740086269195412,800.0
0.08787657062076148,800.0
0.21761042046566237,800.0
0.05897809633765971,800.0
0.06531442364860929,800.0
0.03194421911321532,800.0
0.18066878494057914,800.0
-0.08130217590335342,800.0
-0.09820574444080021,800.0
0.1479217652085798,800.0
-0.10170178394926133,800.0
0.07899388599693768,800.0
0.355029267823309,800.0
0.03605846790755085,800.0
-0.06319534820017036,800.0
0.19196230948368187,800.0
