MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.10198986749268284,73,57,40,23,12,6,2,1,0,0
0.1302685435702382,76,49,41,24,12,10,6,5,3,2
0.08899404602172711,70,52,35,19,10,4,1,0,0,0
0.07684413067161133,72,49,26,15,8,3,1,1,0,0
0.09191879899683383,78,56,39,13,8,4,1,0,0,0
0.07161713119557163,76,51,29,12,5,1,1,0,0,0
0.1451716644118316,78,56,39,24,13,9,6,4,3,1
0.09070949976963048,80,54,33,18,12,5,1,1,0,0
0.08653901288592845,79,57,37,14,5,2,1,0,0,0
0.10469196105569341,73,53,36,21,15,7,1,1,1,1
0.10029116268175046,78,54,42,18,10,8,1,0,0,0
0.09518548059428245,73,53,34,16,6,5,4,2,1,1
0.11852562250463776,75,47,32,18,10,9,6,5,4,1
0.07799987154508181,78,52,30,11,5,2,1,0,0,0
0.09173939614558245,76,50,35,22,8,3,1,0,0,0
0.08960025032051816,67,51,35,20,9,7,2,0,0,0
0.08658251787513567,69,56,35,17,7,3,1,0,0,0
0.10689715718417743,74,62,43,20,12,4,2,2,1,1
0.09363822375370916,75,52,36,17,10,5,2,1,0,0
0.11324100480111163,77,54,39,23,13,8,2,1,1,1
0.09921160818485211,79,55,39,16,10,4,2,2,1,1
0.09705102126813114,69,56,43,22,11,4,1,0,0,0
0.09641548800963501,76,57,34,19,10,2,2,1,0,0
0.08700668862349199,67,48,34,16,8,3,2,2,0,0
0.08580146057034753,74,53,37,16,4,2,2,0,0,0
0.09507369181708508,73,50,37,20,8,4,3,2,1,0
0.08802868196070684,73,47,32,18,12,4,2,0,0,0
0.10047287780170656,75,52,38,22,13,5,3,0,0,0
0.10456505183571942,79,57,38,21,9,5,2,1,1,1
0.11835343654098894,83,63,43,20,12,8,3,1,1,1
