MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.09322694364750134,80,60,41,30,19,8,3,2,0,0
0.1018209191175028,75,58,42,29,20,9,5,4,3,2
0.10010404908089586,80,61,45,29,23,12,7,5,5,3
0.09952105807869899,75,59,43,27,17,9,5,3,2,1
0.10273327292188356,80,63,45,27,17,8,6,3,1,1
0.10328703987313613,79,59,49,31,20,8,5,2,2,2
0.10881035228911698,79,60,42,27,19,9,4,1,0,0
0.10199156630044946,77,62,38,26,21,10,4,3,2,1
0.08064840374423114,79,50,34,20,12,8,5,3,2,0
0.11059564595678122,75,55,43,24,14,9,5,0,0,0
0.08962763086159685,75,47,33,21,15,12,9,5,1,1
0.09298013517832537,77,53,42,25,12,7,4,3,3,1
0.13385553497566718,83,66,48,30,20,12,7,5,5,4
0.11833163929624167,84,67,53,36,23,14,10,4,4,3
0.09366473975244097,81,56,43,25,13,10,6,5,4,3
0.10561146372288438,84,62,48,32,18,9,6,2,1,0
0.09763437671617525,82,59,39,23,13,8,4,2,2,1
0.07902333934798092,74,54,35,25,14,8,3,1,0,0
0.0854015174497823,80,58,39,24,16,5,2,0,0,0
0.12258698041897866,77,64,46,29,17,10,7,3,3,3
0.08104314889042492,71,56,37,21,13,9,2,0,0,0
0.11104016489254044,71,60,47,28,16,8,4,3,3,3
0.09139203349774312,73,53,35,19,16,7,4,1,0,0
0.10133951051045792,82,55,41,29,17,9,6,6,2,2
0.0891622273977089,82,60,40,25,15,9,2,0,0,0
0.10175684402076102,78,60,34,25,17,10,3,1,1,0
0.11514825466172958,80,63,48,31,22,13,5,3,3,1
0.09180278549179974,80,57,39,25,16,5,4,2,1,0
0.08763327876386776,75,52,43,30,17,7,3,0,0,0
0.08477221518304276,72,54,41,29,19,12,9,8,2,1
