MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.10024039402137726,639,474,335,210,128,76,44,25,15,11
0.09914117192077808,600,458,319,198,126,74,38,18,13,8
0.10468496371422437,628,470,360,232,129,74,35,23,15,13
0.09884663063459032,608,457,323,213,129,64,41,22,11,9
0.09940835411252254,624,492,338,216,125,75,37,20,11,10
0.09303914192286997,604,450,322,207,121,69,35,19,14,11
0.10052278351459397,633,466,327,212,131,75,42,27,19,10
0.09149339453208227,615,456,308,201,113,67,37,20,11,6
0.09837164147449244,630,458,322,216,129,64,45,26,16,13
0.09978103268126125,625,468,337,218,127,73,40,26,18,12
0.09607025317055265,618,439,312,214,123,79,45,29,14,5
0.09729800729522112,621,457,341,207,139,82,46,23,16,9
0.10008732919640889,631,469,328,206,127,69,39,28,16,9
0.09959387498270897,615,470,333,221,152,83,46,25,13,10
0.10049533815260812,607,450,322,222,145,80,47,25,17,11
0.09628611330667675,636,463,344,234,141,68,28,16,8,6
0.10033093747611625,600,444,331,211,140,74,35,17,8,8
0.09384472361141197,620,455,318,194,119,73,48,33,20,11
0.09629852594927862,613,462,321,204,133,70,36,19,10,8
0.09379588357953951,595,444,313,198,118,70,41,26,17,9
0.097178479447574,615,454,330,209,130,75,43,28,14,8
0.09534962561500306,608,451,308,206,128,61,28,14,10,9
0.09508574856676363,624,455,310,193,131,81,40,27,22,11
0.09467789194418812,619,472,337,225,136,62,41,18,10,5
0.10561978544978338,631,484,348,237,141,87,57,32,19,9
0.09531735598965584,625,462,317,211,124,65,39,25,19,15
0.09177272856779524,621,450,336,219,138,75,45,25,17,11
0.09799937927439333,627,472,341,215,130,69,39,20,14,12
0.10052568664592704,633,485,327,200,128,81,57,38,23,18
0.09126525597624421,603,441,307,193,121,71,43,31,15,11
