MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.09681399532437121,141,95,61,32,16,9,5,3,2,2
0.09286166236821479,158,111,72,38,17,8,4,2,0,0
0.09795169132535524,158,97,67,36,23,13,8,3,2,1
0.09759141452127468,149,107,65,39,25,9,4,1,1,0
0.09732829007909946,149,106,67,31,17,8,5,3,1,1
0.0816806176768196,154,108,67,32,10,6,2,0,0,0
0.09158825092761651,148,107,61,32,15,9,6,5,2,0
0.08851116510612339,156,114,73,33,13,5,4,0,0,0
0.09186024060478373,149,119,78,43,18,3,1,0,0,0
0.118476307788762,165,117,79,45,27,12,6,4,3,2
0.08761324080971197,142,98,63,34,17,6,1,1,1,1
0.09467746093980567,151,117,82,37,18,9,2,0,0,0
0.08889734334887843,147,95,61,31,22,9,6,2,1,0
0.08121299966641769,148,105,62,32,12,6,2,2,1,1
0.09849075385518384,153,107,67,35,21,8,6,3,2,2
0.09847664546755432,154,106,75,39,22,12,4,1,1,0
0.0975052680548568,152,102,72,41,21,11,5,4,1,0
0.09525321790690222,159,110,72,35,20,11,5,1,1,0
0.08523478976184394,153,111,69,32,17,6,0,0,0,0
0.09258512724067915,154,104,67,32,15,7,6,2,1,1
0.11940461887675673,158,122,76,43,20,10,6,4,4,3
0.09147219680053732,142,93,63,30,17,7,5,4,2,2
0.0931522742262064,153,108,55,36,21,8,5,4,1,1
0.0884222101967184,142,97,62,32,17,6,4,1,1,1
0.10637193725677002,146,101,68,36,16,8,5,4,4,4
0.08604254341451427,152,105,63,29,16,10,4,0,0,0
0.10540079652333009,149,101,64,30,19,13,8,6,5,3
0.10635118778337577,151,109,73,41,25,15,5,2,2,0
0.11074961479364027,163,110,68,40,25,13,8,6,4,3
0.08581096755193911,158,106,62,28,18,6,3,1,1,1
