MSE,eps1,eps2,eps3,eps4,eps5,eps6,eps7,eps8,eps9,eps10
0.08752022294212622,315,236,162,103,64,36,23,11,7,3
0.07784102309752923,318,237,162,108,72,47,31,17,8,7
0.0959812844864987,318,244,170,98,73,45,33,21,10,7
0.07920530927456718,311,236,162,94,55,28,18,8,2,0
0.08139578602540115,311,229,154,102,72,51,34,25,14,10
0.0758971189953309,312,236,161,93,62,40,24,13,5,2
0.08645197472207045,304,232,157,95,53,38,26,17,11,5
0.08094655654424623,305,232,150,96,66,44,27,15,10,5
0.07947782265203729,306,233,161,105,65,37,21,13,7,3
0.07153941446420106,321,225,147,96,64,38,27,21,12,4
0.08409082503298655,315,228,144,82,53,31,20,11,6,1
0.07733985294755881,318,243,167,94,64,42,29,11,5,2
0.08232527525799123,315,249,179,115,68,39,26,15,11,3
0.08369488195322584,303,226,151,88,53,34,26,16,7,4
0.07935591891218625,311,230,163,99,55,39,22,14,4,3
0.07800009871615225,306,218,150,90,60,33,25,12,6,4
0.06971244599075507,303,228,159,89,53,37,29,16,8,4
0.07157285506367399,293,215,153,79,51,33,24,17,6,2
0.07091047771609812,306,227,144,80,55,33,20,13,9,5
0.08759490103653868,323,234,157,90,61,38,29,17,11,7
0.0740014164923986,313,228,161,90,57,33,22,12,7,6
0.08876772690972139,318,245,166,107,71,44,24,12,9,5
0.07614742394896723,304,227,158,98,60,39,22,11,5,2
0.079138597307936,315,241,160,87,56,37,20,11,10,7
0.08829950040017048,313,238,147,82,60,39,26,14,8,4
0.0766480591030959,328,247,166,104,62,41,26,18,13,7
0.0854814588013379,322,238,153,97,58,42,28,18,8,6
0.07697865534566734,317,232,155,79,50,31,20,11,8,3
0.07823364175413414,338,258,151,77,56,29,19,12,4,2
0.07639572556923546,315,229,154,101,63,41,24,15,10,9
